hotel_name,hotel_location,hotel_rating,hotel_star_rating,hotel_review_count,date,room_type,price,currency,amenities,availability,cancellation_policy,meal_plan
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-15,Premium Plus,3733.0,INR,Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-15,Family Room,4788.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hotel Bissau Palace,"Shastri Nagar, Jaipur",8.2,3,1369,2025-12-15,No Rooms Found,,INR,,Not Available,,
"The Fern Residency, Jaipur","The Fern Residency, Jaipur",8.3,4,1183,2025-12-21,No Rooms Found,,INR,,Not Available,,
Sugan Niwas Palace,,,,,2025-12-22,king Free WiFi See details Cheapest price you,5941.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-22,king Free WiFi See details Original Price,5941.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-22,king Free WiFi See details,6188.0,INR,,Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-22,Single Room,1500.0,INR,Air Conditioning,Available,,
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2026-01-01,No Rooms Found,,INR,,Not Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-17,Family Suite,,INR,,Not Available,,
Moustache Hostel Jaipur,"Sindhi Camp, Jaipur",8.5,5,2339,2025-12-16,Superior  Double Room 18 m²,3334.0,INR,,Available,,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-23,King Double Room,3336.0,INR,Garden View;Parking;Air Conditioning;WiFi,Available,Non-refundable,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-29,King Executive Room With Lounge Access 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd,22400.0,INR,Minibar;Wi-Fi [free];Breakfast;WiFi;Balcony;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-29,Early Booking Saver.,22400.0,INR,Minibar;Wi-Fi [free];Breakfast;WiFi;Balcony;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-29,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,22900.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
The Grand Anukampa Richi Rich Studio,"Shyam Nagar, Jaipur",7.1,4,446,2025-12-23,No Rooms Found,,INR,,Not Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-13,king Free parking Looks like there,9000.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-13,Twin Bed 28 m²,9000.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-13,Twin Beds Max 3 adults 1 single bed and 1 sofa bed Your kid can stay for FREE,10000.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-13,King Bed 28 m²,10000.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-13,Twin Room,10000.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-27,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,12695.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-27,king Free WiFi See details Original Price,8415.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-27,Single - Room 11 m²,8100.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-27,queen bed Sold out at,4252.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-27,King 20 m²,4648.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king Very good facilities - rated 8,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king Express check-in Free WiFi See details Cheapest price you,27042.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king Express check-in Free WiFi See details Original Price,27042.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king bed,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king Express check-in Free WiFi See details Last minute price drop,26944.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king bed Your kids can stay for FREE,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,Single Bedroom Garden Villa 209 m²,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,Luxury Pool,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,Luxury Pool and Spa Villa Max 3 adults 1 king bed,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,king Express check-in Free WiFi See details,38675.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-15,Luxury Garden,18104.0,INR,,Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-23,Twin Room,1800.0,INR,Air Conditioning,Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-23,Single Room,1500.0,INR,Air Conditioning,Available,,
"The Fern Residency, Jaipur","The Fern Residency, Jaipur",8.3,4,1183,2025-12-22,No Rooms Found,,INR,,Not Available,,
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-16,Premium,3047.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Balcony;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-16,Premium Plus,3512.0,INR,Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-16,Family Room,4538.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2026-01-02,No Rooms Found,,INR,,Not Available,,
Hotel Bissau Palace,"Shastri Nagar, Jaipur",8.2,3,1369,2025-12-16,king Express check-in Free WiFi See details,6045.0,INR,,Available,,
Hotel Bissau Palace,"Shastri Nagar, Jaipur",8.2,3,1369,2025-12-16,double bed Garden view Electric kettle Separate shower,7892.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-23,king Free WiFi See details Cheapest price you,5952.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-23,king Free WiFi See details Original Price,5952.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-23,king Free WiFi See details,6188.0,INR,,Available,,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-24,King Double Room,3176.0,INR,Garden View;Parking;Air Conditioning;WiFi,Available,Non-refundable,
The Grand Anukampa Richi Rich Studio,"Shyam Nagar, Jaipur",7.1,4,446,2025-12-24,No Rooms Found,,INR,,Not Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-18,Superior King Suite 34 m²,5076.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-18,Deluxe Queen Room 14 m²,2750.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-18,Superior Queen Room 14 m²,2599.0,INR,,Available,,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-30,Early Booking Saver.,20600.0,INR,Minibar;Wi-Fi [free];Breakfast;WiFi;Balcony;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-30,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,21100.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Gypsy Monkey,"Sindhi Camp, Jaipur",8.3,2,1655,2025-12-20,Deluxe Room,,INR,,Not Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-24,Twin Room,1800.0,INR,Air Conditioning,Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-24,Single Room,1500.0,INR,Air Conditioning,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-14,king Free parking Looks like there,7310.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-14,King Bed 28 m²,7550.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-14,Twin Beds Max 3 adults 1 single bed and 1 sofa bed Non-smoking 2 adults,8550.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-14,Twin Room,10970.0,INR,,Available,,
Moustache Hostel Jaipur,"Sindhi Camp, Jaipur",8.5,5,2339,2025-12-17,Superior  Double Room 18 m²,3334.0,INR,,Available,,
"The Fern Residency, Jaipur","The Fern Residency, Jaipur",8.3,4,1183,2025-12-23,No Rooms Found,,INR,,Not Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-28,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,8100.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-28,king Free WiFi See details Original Price,8415.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-28,queen bed Sold out at,4252.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-28,King 20 m²,4648.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-28,Suite 41 m²,4655.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king Very good facilities - rated 8,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king Express check-in Free WiFi See details Cheapest price you,27042.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king Express check-in Free WiFi See details Original Price,27042.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king bed,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king Express check-in Free WiFi See details Last minute price drop,26944.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king bed Electric kettle Private bathroom Hair dryer Shower Air conditioning Balcony,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,Single Bedroom Garden Villa 209 m²,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,Luxury Garden,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,Luxury Pool,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,king Express check-in Free WiFi See details,21250.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-16,Luxury Pool and Spa Villa Max 3 adults,1062.0,INR,,Available,,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-25,King Double Room,3336.0,INR,Garden View;Parking;Air Conditioning;WiFi,Available,Non-refundable,
The Grand Anukampa Richi Rich Studio,"Shyam Nagar, Jaipur",7.1,4,446,2025-12-25,No Rooms Found,,INR,,Not Available,,
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-17,Premium,3203.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Balcony;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-17,Premium Plus,3711.0,INR,Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-17,Family Room,4760.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hotel Bissau Palace,"Shastri Nagar, Jaipur",8.2,3,1369,2025-12-17,Luxury Suite,10119.0,INR,Air Conditioning;Parking;Breakfast;WiFi;Garden View,Available,Free Cancellation,Breakfast Included
Sugan Niwas Palace,,,,,2025-12-24,king Free WiFi See details Cheapest price you,5892.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-24,king Free WiFi See details Original Price,5892.0,INR,,Available,,
Sugan Niwas Palace,,,,,2025-12-24,king Free WiFi See details,6188.0,INR,,Available,,
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2026-01-03,No Rooms Found,,INR,,Not Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-25,Single Room,1500.0,INR,Air Conditioning,Available,,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-31,King Executive Room With Lounge Access 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd,20650.0,INR,Wi-Fi [free];Breakfast;WiFi;Balcony;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2025-12-31,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,21150.0,INR,Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,queen bed Bathroom and toiletries Hair dryer,5326.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Deluxe Queen Room 14 m²,4000.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Deluxe King Suite 34 m²,7200.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Luxury Quadruple Room 55 m²,11800.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Superior King Suite 34 m²,5076.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Superior King Room 22 m²,3520.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Deluxe King Room 22 m²,3555.0,INR,,Available,,
Raghunath Haveli - A Boutique Homestay,"Amer, Jaipur",9.5,4,277,2025-12-19,Double Room 15 m²,3128.0,INR,,Available,,
"The Fern Residency, Jaipur","The Fern Residency, Jaipur",8.3,4,1183,2025-12-24,No Rooms Found,,INR,,Not Available,,
Gypsy Monkey,"Sindhi Camp, Jaipur",8.3,2,1655,2025-12-21,Deluxe Room,,INR,,Not Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-15,king Free parking Looks like there,9600.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-15,King Bed 28 m²,9880.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-15,Twin Beds Max 3 adults 1 single bed and 1 sofa bed Your kid can stay for FREE,11130.0,INR,,Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-15,Twin Room,11130.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-29,king Smoke-free property Garden About us Nestled in the vibrant area of Amer,7200.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-29,king Free WiFi See details Original Price,7515.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-29,queen bed Sold out at,4252.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-29,King 20 m²,4648.0,INR,,Available,,
Bloom Boutique - Chelon Haveli,"Amer, Jaipur",9.1,3,1217,2025-12-29,Suite 41 m²,4655.0,INR,,Available,,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-26,King Double Room,3176.0,INR,Garden View;Parking;Air Conditioning;WiFi,Available,Non-refundable,
The Grand Anukampa Richi Rich Studio,"Shyam Nagar, Jaipur",7.1,4,446,2025-12-26,No Rooms Found,,INR,,Not Available,,
Moustache Hostel Jaipur,"Sindhi Camp, Jaipur",8.5,5,2339,2025-12-18,No Rooms Found,,INR,,Not Available,,
Hotel Bissau Palace,"Shastri Nagar, Jaipur",8.2,3,1369,2025-12-18,No Rooms Found,,INR,,Not Available,,
Khush Haveli,"Removed from saved list Khush Haveli Jalupura, Jaipur",9.8,,7,2025-12-26,No Rooms Found,,INR,,Not Available,,
Sugan Niwas Palace,,,,,2025-12-25,No Rooms Found,,INR,,Not Available,,
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-18,Premium,3047.0,INR,Parking;Free Wi-Fi;Breakfast;WiFi;Balcony;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-18,Premium Plus,3512.0,INR,Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Milestone 251,"Bani Park, Jaipur",8.7,3,778,2025-12-18,Family Room,4538.0,INR,Wi-Fi [free];Parking;Breakfast;WiFi;Minibar;City View;Air Conditioning,Available,,Breakfast Included
Hotel Magenta,"Bani Park, Jaipur",7.1,4,613,2026-01-04,No Rooms Found,,INR,,Not Available,,
"The Fern Residency, Jaipur","The Fern Residency, Jaipur",8.3,4,1183,2025-12-25,No Rooms Found,,INR,,Not Available,,
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2026-01-01,Early Booking Saver.,15300.0,INR,Early Booking Saver.;Breakfast;Air Conditioning;Minibar,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2026-01-01,King Guest Room With City View 34 Sqm/beer Bucket Per Stay/ Wifi/sofa Rain Shower/sep Bathtub/tea-co,15300.0,INR,Minibar;Breakfast;WiFi;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2026-01-01,King Executive Room With Lounge Access 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd,16190.0,INR,Minibar;Wi-Fi [free];Breakfast;WiFi;Balcony;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2026-01-01,King Executive Room With City View 34 Sqm/bfst-drinks-snacks In Lounge/high Flr Comp Std Wifi/hd Sat,16639.0,INR,Minibar;Breakfast;WiFi;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
Hilton Jaipur,"Bais Godam, Jaipur",8.4,5,1912,2026-01-01,King 1 Bedroom Suite With City View 62 Sqm/bfst-drinks-snacks In Lounge/media Hub Large Seating Area,24889.0,INR,Minibar;Breakfast;Early Booking Saver.;City View;Air Conditioning,Available,Non-refundable,Breakfast Included
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king Very good facilities - rated 8,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king Express check-in Free WiFi See details Cheapest price you,27042.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king Express check-in Free WiFi See details Original Price,27042.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king bed,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king Express check-in Free WiFi See details Last minute price drop,29439.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king bed Your kids can stay for FREE,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,Single Bedroom Garden Villa 209 m²,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,Luxury Garden,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,Luxury Pool,1062.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,king Express check-in Free WiFi See details,21250.0,INR,,Available,,
"Tree of Life - Resort & Spa, Jaipur","Spa, Jaipur",8.4,5,164,2025-12-17,Luxury Pool and Spa Villa Max 3 adults 1 king bed,1062.0,INR,,Available,,
Hotel Highway King Bagru,"Bichpari, Jaipur",8.0,3,235,2025-12-27,King Double Room,3336.0,INR,Garden View;Parking;Air Conditioning;WiFi,Available,Non-refundable,
The Grand Anukampa Richi Rich Studio,"Shyam Nagar, Jaipur",7.1,4,446,2025-12-27,No Rooms Found,,INR,,Not Available,,
Hyatt Place Jaipur Malviya Nagar,"Jaipur Airport, Jaipur",8.1,4,2254,2025-12-16,king Free parking Looks like there,6720.0,INR,,Available,,
